#{"t_start": 1781130617.975924, "env_id": "None"}
r,l,t,completion_rate,feasible,served_customers,unserved_customers,invalid_actions,makespan,total_distance,average_regret,penalized_makespan,terminal_status
-111.864564,10,0.034676,1.0,True,10,0,0,568.3428478240967,835.6306133270264,34.46640205383301,568.3428478240967,completed
658.885555,10,0.038915,1.0,True,10,0,0,431.03559732437134,518.6404900550842,21.478715419769287,431.03559732437134,completed
134.807698,10,0.043231,1.0,True,10,0,0,554.8520793914795,674.5336475372314,31.667660522460938,554.8520793914795,completed
-379.572097,10,0.046532,1.0,True,10,0,0,790.4246025085449,790.4246025085449,40.48402156829834,790.4246025085449,completed
488.951221,10,0.049762,1.0,True,10,0,0,570.2506294250488,570.2506294250488,20.176122856140136,570.2506294250488,completed
-1304.944835,10,0.053237,1.0,True,10,0,0,729.6664600372314,1025.5662517547607,73.10777492523194,729.6664600372314,completed
-401.465661,10,0.056447,1.0,True,10,0,0,607.4055213928223,829.958122253418,46.05531024932861,607.4055213928223,completed
230.674745,10,0.060516,1.0,True,10,0,0,559.1858463287354,669.1723880767822,28.20248908996582,559.1858463287354,completed
-697.184333,10,0.063844,1.0,True,10,0,0,702.0254306793213,877.4211235046387,52.24978332519531,702.0254306793213,completed
460.762304,10,0.067104,1.0,True,10,0,0,460.6575975418091,596.0193367004395,23.147941398620606,460.6575975418091,completed
1111.774258,10,0.070878,1.0,True,10,0,0,324.9996004104614,363.73904037475586,12.655659866333007,324.9996004104614,completed
176.791643,10,0.074167,1.0,True,10,0,0,608.9751710891724,678.1131372451782,27.91543674468994,608.9751710891724,completed
-194.365391,10,0.077639,1.0,True,10,0,0,566.9150123596191,773.1519737243652,40.84916038513184,566.9150123596191,completed
603.394174,10,0.080962,1.0,True,10,0,0,434.8142795562744,491.4304676055908,24.310901594161987,434.8142795562744,completed
269.195179,10,0.08456,1.0,True,10,0,0,504.3798370361328,667.9803085327148,27.83233222961426,504.3798370361328,completed
611.520952,10,0.088047,1.0,True,10,0,0,467.7696485519409,507.5919361114502,21.367913484573364,467.7696485519409,completed
472.382833,10,0.092445,1.0,True,10,0,0,455.15236473083496,511.7212333679199,29.978572273254393,455.15236473083496,completed
-60.034725,10,0.096504,1.0,True,10,0,0,594.5540180206299,749.7742099761963,36.536453819274904,594.5540180206299,completed
-223.682636,10,0.100781,1.0,True,10,0,0,599.5766506195068,725.1931190490723,44.569677734375,599.5766506195068,completed
-183.976836,10,0.104824,1.0,True,10,0,0,662.3289985656738,814.8532371520996,35.76546382904053,662.3289985656738,completed
-11.192113,10,0.10932,1.0,True,10,0,0,564.812479019165,652.5654182434082,38.42788372039795,564.812479019165,completed
