#{"t_start": 1780521001.428254, "env_id": "None"}
r,l,t,completion_rate,feasible,served_customers,unserved_customers,invalid_actions,makespan,total_distance,average_regret,penalized_makespan,terminal_status
1076.231286,20,1.252269,1.0,True,20,0,0,766.8779163360596,1090.0513668060303,15.489636516571045,766.8779163360596,completed
1637.724089,20,1.271374,1.0,True,20,0,0,590.2656493186951,850.6963357925415,11.933763790130616,590.2656493186951,completed
1946.467137,20,1.290298,1.0,True,20,0,0,583.0809454917908,730.4367895126343,7.005095672607422,583.0809454917908,completed
1728.822114,20,1.30901,1.0,True,20,0,0,579.8093118667603,783.7065515518188,10.405377292633057,579.8093118667603,completed
1846.925858,20,1.327496,1.0,True,20,0,0,647.1535167694092,767.3815879821777,7.516557121276856,647.1535167694092,completed
2153.721482,20,1.34733,1.0,True,20,0,0,578.885088801384,692.5291726589203,4.179134368896484,578.885088801384,completed
1172.596259,20,1.366129,1.0,True,20,0,0,652.9381837844849,926.5657253265381,18.660463333129883,652.9381837844849,completed
2072.527617,20,1.384747,1.0,True,20,0,0,603.8506848812103,769.845130443573,3.083308219909668,603.8506848812103,completed
1948.85294,20,1.40331,1.0,True,20,0,0,561.3283529281616,703.7543210983276,8.630507373809815,561.3283529281616,completed
1979.645692,20,1.42207,1.0,True,20,0,0,497.2345747947693,695.6744089126587,7.169292831420899,497.2345747947693,completed
1337.260496,20,1.440887,1.0,True,20,0,0,600.3556022644043,846.5389432907104,16.28333263397217,600.3556022644043,completed
1082.764622,20,1.459577,1.0,True,20,0,0,633.6789689064026,935.4319648742676,22.20132088661194,633.6789689064026,completed
549.128206,20,1.477951,1.0,True,20,0,0,816.6989512443542,1254.8239316940308,20.88865246772766,816.6989512443542,completed
1517.346005,20,1.496478,1.0,True,20,0,0,621.3526244163513,872.8236818313599,11.993409252166748,621.3526244163513,completed
803.312778,20,1.515282,1.0,True,20,0,0,700.819899559021,1026.2178421020508,23.183891391754152,700.819899559021,completed
1121.419885,20,1.533909,1.0,True,20,0,0,682.2437925338745,994.6423568725586,18.253181171417236,682.2437925338745,completed
1500.00307,20,1.552336,1.0,True,20,0,0,612.6653461456299,837.011775970459,14.792119216918945,612.6653461456299,completed
1032.656535,20,1.570849,1.0,True,20,0,0,749.4003553390503,1004.1696834564209,17.952915000915528,749.4003553390503,completed
773.801606,20,1.589203,1.0,True,20,0,0,725.9366693496704,1054.1187992095947,23.402642822265626,725.9366693496704,completed
1929.081285,20,1.607863,1.0,True,20,0,0,631.4475889205933,750.416337966919,5.539804744720459,631.4475889205933,completed
1783.936927,20,1.626347,1.0,True,20,0,0,556.9858636856079,731.4620933532715,10.18158130645752,556.9858636856079,completed
666.236357,20,1.64503,1.0,True,20,0,0,823.629054069519,1110.9546995162964,23.68840103149414,823.629054069519,completed
1093.365846,20,1.66375,1.0,True,20,0,0,749.3788566589355,987.3498401641846,16.898050403594972,749.3788566589355,completed
808.947035,20,1.682328,1.0,True,20,0,0,767.8904523849487,1034.4113664627075,22.43665475845337,767.8904523849487,completed
2192.055393,20,1.700964,1.0,True,20,0,0,521.5633149147034,706.41544008255,3.073740839958191,521.5633149147034,completed
2046.231931,20,1.719361,1.0,True,20,0,0,454.72141540050507,612.7547223567963,10.922625637054443,454.72141540050507,completed
2318.265243,20,1.737924,1.0,True,20,0,0,542.1809358596802,702.8857650756836,0.33129634857177737,542.1809358596802,completed
1341.352011,20,1.756446,1.0,True,20,0,0,609.7627744674683,879.3708515167236,17.012059688568115,609.7627744674683,completed
429.379877,20,1.775035,1.0,True,20,0,0,907.9696435928345,1160.514494895935,25.73180980682373,907.9696435928345,completed
1992.650566,20,1.793568,1.0,True,20,0,0,588.9425406455994,712.6001596450806,6.878093338012695,588.9425406455994,completed
1701.907789,20,1.812148,1.0,True,20,0,0,585.1296544075012,778.7383985519409,11.13505449295044,585.1296544075012,completed
