#{"t_start": 1781050352.39437, "env_id": "None"}
r,l,t,completion_rate,feasible,served_customers,unserved_customers,invalid_actions,makespan,total_distance,average_regret,penalized_makespan,terminal_status
879.170152,20,1.309975,1.0,True,20,0,0,678.9538536071777,987.231782913208,23.312564373016357,678.9538536071777,completed
1800.666247,20,1.330052,1.0,True,20,0,0,652.0786502361298,749.3675475120544,9.719556522369384,652.0786502361298,completed
2073.854433,20,1.349745,1.0,True,20,0,0,582.4217233657837,662.9929332733154,5.6850076675415036,582.4217233657837,completed
1869.142565,20,1.368802,1.0,True,20,0,0,635.0478882789612,763.4953355789185,7.874595832824707,635.0478882789612,completed
1371.459975,20,1.38813,1.0,True,20,0,0,696.6627388000488,964.7106657028198,11.359016227722169,696.6627388000488,completed
495.418312,20,1.407736,1.0,True,20,0,0,852.4956374168396,1184.7002210617065,24.8728515625,852.4956374168396,completed
1416.664306,20,1.426995,1.0,True,20,0,0,623.7995300292969,854.1163311004639,15.613200283050537,623.7995300292969,completed
1289.097047,20,1.446608,1.0,True,20,0,0,689.6726684570312,929.150333404541,15.125849628448487,689.6726684570312,completed
1465.44821,20,1.465692,1.0,True,20,0,0,681.6174087524414,886.3621311187744,12.014575004577637,681.6174087524414,completed
1984.058227,20,1.485355,1.0,True,20,0,0,579.6820576190948,766.0764453411102,5.761211204528808,579.6820576190948,completed
157.251613,20,1.504616,1.0,True,20,0,0,819.5826635360718,1258.995966911316,30.527580642700194,819.5826635360718,completed
1568.971816,20,1.523691,1.0,True,20,0,0,605.514946937561,818.3930730819702,12.437170886993409,605.514946937561,completed
1632.950941,20,1.542937,1.0,True,20,0,0,658.1373714208603,890.5973212718964,10.56273956298828,658.1373714208603,completed
1032.464766,20,1.56171,1.0,True,20,0,0,743.0505228042603,924.821439743042,20.860033416748045,743.0505228042603,completed
1541.135813,20,1.581056,1.0,True,20,0,0,660.8502950668335,817.1802988052368,13.586392021179199,660.8502950668335,completed
1231.44677,20,1.600196,1.0,True,20,0,0,859.2669172286987,1267.2599229812622,6.6001791000366214,859.2669172286987,completed
1369.154629,20,1.61947,1.0,True,20,0,0,706.7854490280151,1021.1974964141846,12.211421394348145,706.7854490280151,completed
1190.766087,20,1.638453,1.0,True,20,0,0,767.5695180892944,1089.1391983032227,13.265977096557616,767.5695180892944,completed
1724.44115,20,1.657989,1.0,True,20,0,0,638.4723181724548,718.4512910842896,12.05447597503662,638.4723181724548,completed
1386.10035,20,1.677122,1.0,True,20,0,0,661.6208624839783,984.006344795227,12.863003826141357,661.6208624839783,completed
1642.318614,20,1.696494,1.0,True,20,0,0,613.0151166915894,884.8783197402954,9.91265411376953,613.0151166915894,completed
884.64693,20,1.715894,1.0,True,20,0,0,824.0061326026917,1068.0057458877563,18.77857675552368,824.0061326026917,completed
2048.865136,20,1.734864,1.0,True,20,0,0,559.881673336029,791.610520362854,4.360857200622559,559.881673336029,completed
894.800709,20,1.753289,1.0,True,20,0,0,827.8822999000549,1267.8873682022095,15.469845151901245,827.8822999000549,completed
1629.576694,20,1.771826,1.0,True,20,0,0,747.8989019393921,860.424656867981,8.25542106628418,747.8989019393921,completed
1902.470367,20,1.790709,1.0,True,20,0,0,579.4449186325073,716.8735294342041,8.532544994354248,579.4449186325073,completed
2131.442847,20,1.809468,1.0,True,20,0,0,617.4605569839478,797.2287445068359,1.2782299995422364,617.4605569839478,completed
806.888822,20,1.828749,1.0,True,20,0,0,935.2827477455139,1268.4857740402222,15.415179443359374,935.2827477455139,completed
1770.608652,20,1.847611,1.0,True,20,0,0,617.6521797180176,841.6669244766235,7.824160575866699,617.6521797180176,completed
2352.919673,20,1.866397,1.0,True,20,0,0,457.47546619176865,569.7135685682297,3.772753047943115,457.47546619176865,completed
2328.953652,20,1.885144,1.0,True,20,0,0,559.2275094985962,630.4835863113403,2.424447441101074,559.2275094985962,completed
951.032089,20,1.904199,1.0,True,20,0,0,745.5686864852905,1045.1375350952148,20.799385261535644,745.5686864852905,completed
1744.793827,20,1.923143,1.0,True,20,0,0,540.5333442687988,698.8345055580139,12.92920525074005,540.5333442687988,completed
1345.034144,20,1.944996,1.0,True,20,0,0,716.3149032592773,871.7987232208252,15.529957962036132,716.3149032592773,completed
2416.253653,20,1.963664,1.0,True,20,0,0,482.78508472442627,564.6864576339722,1.9480048179626466,482.78508472442627,completed
1674.471417,20,1.982177,1.0,True,20,0,0,587.1882545948029,871.4151635169983,9.866473770141601,587.1882545948029,completed
1181.576933,20,2.00074,1.0,True,20,0,0,632.1444392204285,981.1686673164368,17.2462717294693,632.1444392204285,completed
2308.127625,20,2.020054,1.0,True,20,0,0,501.3583869934082,596.8220558166504,2.863827037811279,501.3583869934082,completed
2016.563094,20,2.039527,1.0,True,20,0,0,614.8705959320068,770.0059089660645,4.312701225280762,614.8705959320068,completed
1558.425516,20,2.058027,1.0,True,20,0,0,650.2261867523193,868.5053577423096,10.652071952819824,650.2261867523193,completed
994.507213,20,2.076688,1.0,True,20,0,0,694.4136791229248,1137.8047504425049,17.306483840942384,694.4136791229248,completed
1581.435543,20,2.094975,1.0,True,20,0,0,635.0477080345154,801.0862283706665,12.158524513244629,635.0477080345154,completed
1730.50842,20,2.114174,1.0,True,20,0,0,660.5978860855103,836.3244524002075,8.954398775100708,660.5978860855103,completed
1489.526137,20,2.133123,1.0,True,20,0,0,632.7172784805298,841.6877937316895,13.999673080444335,632.7172784805298,completed
2274.360089,20,2.152015,1.0,True,20,0,0,594.1757621765137,675.0367813110352,2.039849853515625,594.1757621765137,completed
2400.932744,20,2.170749,1.0,True,20,0,0,514.4978628158569,617.6132726669312,1.649848461151123,514.4978628158569,completed
2442.437262,20,2.189664,1.0,True,20,0,0,392.23797273635864,483.708251953125,4.253521919250488,392.23797273635864,completed
1797.822824,20,2.208889,1.0,True,20,0,0,630.4607472419739,748.569188117981,9.511865520477295,630.4607472419739,completed
1514.117369,20,2.22796,1.0,True,20,0,0,631.9289979934692,853.6619892120361,12.442426109313965,631.9289979934692,completed
2154.20753,20,2.246612,1.0,True,20,0,0,448.6394610404968,625.8602590560913,6.0790627002716064,448.6394610404968,completed
838.694447,20,2.265794,1.0,True,20,0,0,794.8626718521118,957.7721185684204,23.395965480804442,794.8626718521118,completed
1129.948739,20,2.285208,1.0,True,20,0,0,678.0672740936279,937.7150287628174,17.793109130859374,678.0672740936279,completed
1523.321239,20,2.304533,1.0,True,20,0,0,590.665210723877,797.8601303100586,14.365837287902831,590.665210723877,completed
847.233776,20,2.323852,1.0,True,20,0,0,853.6422221660614,1347.7318749427795,12.826895713806152,853.6422221660614,completed
1475.103058,20,2.342749,1.0,True,20,0,0,734.7981991767883,987.2525215148926,8.201006221771241,734.7981991767883,completed
1299.188173,20,2.361726,1.0,True,20,0,0,786.3581380844116,948.696611404419,13.510766792297364,786.3581380844116,completed
1573.201797,20,2.3808,1.0,True,20,0,0,607.8549737930298,845.2056245803833,12.808975791931152,607.8549737930298,completed
1414.63913,20,2.399166,1.0,True,20,0,0,739.4122171401978,942.4335899353027,11.500914764404296,739.4122171401978,completed
1119.362782,20,2.417855,1.0,True,20,0,0,868.8381986618042,981.5430965423584,14.61592230796814,868.8381986618042,completed
