#{"t_start": 1781050279.151062, "env_id": "None"}
r,l,t,completion_rate,feasible,served_customers,unserved_customers,invalid_actions,makespan,total_distance,average_regret,penalized_makespan,terminal_status
463.044734,10,1.943971,1.0,True,10,0,0,646.1750063896179,669.4930357933044,26.390396118164062,646.1750063896179,completed
685.337191,10,1.954977,1.0,True,10,0,0,572.3593368530273,648.0344314575195,18.67046661376953,572.3593368530273,completed
139.502819,10,1.963605,1.0,True,10,0,0,581.5069975852966,817.7166967391968,35.10523080825806,581.5069975852966,completed
900.121897,10,1.975014,1.0,True,10,0,0,373.88748359680176,546.9231109619141,19.446509552001952,373.88748359680176,completed
533.067284,10,1.982779,1.0,True,10,0,0,573.1156520843506,677.9111175537109,24.61805477142334,573.1156520843506,completed
764.988546,10,1.99067,1.0,True,10,0,0,520.876916885376,610.6620941162109,19.537849998474123,520.876916885376,completed
-680.79453,10,1.998517,1.0,True,10,0,0,719.5914878845215,1113.8672485351562,54.439283180236814,719.5914878845215,completed
809.700523,10,2.006299,1.0,True,10,0,0,502.90258598327637,575.9167404174805,17.252475547790528,502.90258598327637,completed
990.556494,10,2.014171,1.0,True,10,0,0,426.6882915496826,564.1989803314209,12.390582656860351,426.6882915496826,completed
915.29373,10,2.022309,1.0,True,10,0,0,541.766019821167,660.2431297302246,8.668960762023925,541.766019821167,completed
693.168612,10,2.031372,1.0,True,10,0,0,429.9717102050781,585.1818351745605,26.007417154312133,429.9717102050781,completed
-152.08874,10,2.039477,1.0,True,10,0,0,494.74547290802,857.1030960083008,50.12140254974365,494.74547290802,completed
821.908069,10,2.046677,1.0,True,10,0,0,486.8381404876709,708.554121017456,13.578975677490234,486.8381404876709,completed
829.232326,10,2.054335,1.0,True,10,0,0,433.66691303253174,551.0153255462646,22.222533416748046,433.66691303253174,completed
785.179613,10,2.062408,1.0,True,10,0,0,447.98287200927734,617.3969593048096,20.344700431823732,447.98287200927734,completed
150.6187,10,2.069726,1.0,True,10,0,0,565.0864276885986,750.4339237213135,39.99260635375977,565.0864276885986,completed
