#{"t_start": 1781050279.128934, "env_id": "None"}
r,l,t,completion_rate,feasible,served_customers,unserved_customers,invalid_actions,makespan,total_distance,average_regret,penalized_makespan,terminal_status
717.308389,10,1.965228,1.0,True,10,0,0,485.700439453125,767.9551696777344,13.076033020019532,485.700439453125,completed
1071.071529,10,1.976666,1.0,True,10,0,0,351.8113679885864,502.3978862762451,12.760198783874511,351.8113679885864,completed
281.828665,10,1.985329,1.0,True,10,0,0,431.7893762588501,609.0287780761719,40.208302688598636,431.7893762588501,completed
933.627366,10,1.996714,1.0,True,10,0,0,337.8744206428528,502.29808139801025,22.55600461959839,337.8744206428528,completed
13.07589,10,2.004527,1.0,True,10,0,0,572.0571784973145,862.7882652282715,40.481135559082034,572.0571784973145,completed
121.460908,10,2.012419,1.0,True,10,0,0,652.4501266479492,935.3551559448242,27.408917236328126,652.4501266479492,completed
-409.266641,10,2.020228,1.0,True,10,0,0,645.1431770324707,910.4054832458496,53.036735153198244,645.1431770324707,completed
474.970411,10,2.028071,1.0,True,10,0,0,472.07251930236816,593.3688335418701,32.70401802062988,472.07251930236816,completed
1033.479134,10,2.035925,1.0,True,10,0,0,314.1327791213989,437.6643123626709,20.580522727966308,314.1327791213989,completed
423.998113,10,2.04407,1.0,True,10,0,0,551.5483016967773,709.0610809326172,27.755285835266115,551.5483016967773,completed
976.525587,10,2.053083,1.0,True,10,0,0,551.5581889152527,738.0733027458191,3.532943344116211,551.5581889152527,completed
714.505485,10,2.061228,1.0,True,10,0,0,538.4649791717529,628.3791351318359,19.309923934936524,538.4649791717529,completed
668.904145,10,2.068453,1.0,True,10,0,0,429.2593631744385,691.687334060669,21.384208488464356,429.2593631744385,completed
875.663095,10,2.076059,1.0,True,10,0,0,434.20188999176025,564.409746170044,19.148252487182617,434.20188999176025,completed
613.458487,10,2.084179,1.0,True,10,0,0,427.5160312652588,645.238338470459,26.763486099243163,427.5160312652588,completed
352.696377,10,2.091515,1.0,True,10,0,0,546.2649335861206,740.0218677520752,31.026030397415163,546.2649335861206,completed
562.580603,10,2.099326,1.0,True,10,0,0,466.9958143234253,738.4076862335205,24.248672676086425,466.9958143234253,completed
-377.739766,10,2.106815,1.0,True,10,0,0,637.4943675994873,1096.3346557617188,43.963751220703124,637.4943675994873,completed
471.470918,10,2.114286,1.0,True,10,0,0,597.1722297668457,633.1060218811035,29.440456008911134,597.1722297668457,completed
