#{"t_start": 1781050279.129332, "env_id": "None"}
r,l,t,completion_rate,feasible,served_customers,unserved_customers,invalid_actions,makespan,total_distance,average_regret,penalized_makespan,terminal_status
318.728506,10,1.965176,1.0,True,10,0,0,435.31348419189453,723.8050727844238,35.694891166687015,435.31348419189453,completed
90.118773,10,1.976444,1.0,True,10,0,0,729.324954032898,917.3814601898193,27.658332443237306,729.324954032898,completed
431.83862,10,1.985083,1.0,True,10,0,0,456.67942571640015,689.1044149398804,32.55694341659546,456.67942571640015,completed
319.027092,10,1.996487,1.0,True,10,0,0,518.8311138153076,795.0102157592773,29.258150100708008,518.8311138153076,completed
-404.29814,10,2.004273,1.0,True,10,0,0,733.0691986083984,889.7995910644531,51.28385353088379,733.0691986083984,completed
1367.336307,10,2.012166,1.0,True,10,0,0,336.3395109176636,349.88893127441406,10.549108123779297,336.3395109176636,completed
721.171874,10,2.019978,1.0,True,10,0,0,382.6044502258301,529.6970806121826,27.82993335723877,382.6044502258301,completed
1207.008821,10,2.027805,1.0,True,10,0,0,429.39835357666016,437.8771781921387,10.934363555908202,429.39835357666016,completed
-63.709605,10,2.035669,1.0,True,10,0,0,555.1433906555176,752.6468734741211,48.38560047149658,555.1433906555176,completed
807.665657,10,2.043808,1.0,True,10,0,0,453.5725440979004,624.2342185974121,19.926658821105956,453.5725440979004,completed
839.800871,10,2.052837,1.0,True,10,0,0,608.1905498504639,701.1953125,8.198497772216797,608.1905498504639,completed
812.430288,10,2.060969,1.0,True,10,0,0,483.15439796447754,575.9087219238281,21.45887393951416,483.15439796447754,completed
839.955444,10,2.06818,1.0,True,10,0,0,386.133638381958,529.8183345794678,20.528210258483888,386.133638381958,completed
98.02617,10,2.075811,1.0,True,10,0,0,607.9088668823242,702.8561973571777,42.70433464050293,607.9088668823242,completed
998.567771,10,2.083907,1.0,True,10,0,0,446.07116508483887,543.8605728149414,13.77714500427246,446.07116508483887,completed
798.620663,10,2.091236,1.0,True,10,0,0,467.7173652648926,636.0386810302734,18.055318450927736,467.7173652648926,completed
342.840881,10,2.099063,1.0,True,10,0,0,594.3061847686768,758.3398532867432,30.320078468322755,594.3061847686768,completed
1209.319064,10,2.106539,1.0,True,10,0,0,431.3873872756958,444.3281421661377,11.654377365112305,431.3873872756958,completed
-388.571587,10,2.114024,1.0,True,10,0,0,617.0743293762207,879.4722099304199,53.29537792205811,617.0743293762207,completed
747.168303,10,2.121786,1.0,True,10,0,0,496.862587928772,607.9317770004272,20.04945945739746,496.862587928772,completed
963.966413,10,2.129434,1.0,True,10,0,0,420.1554799079895,581.4308786392212,15.468316650390625,420.1554799079895,completed
766.914474,10,2.137721,1.0,True,10,0,0,497.10219955444336,656.162899017334,17.652250862121583,497.10219955444336,completed
608.942632,10,2.144938,1.0,True,10,0,0,621.5775699615479,635.475025177002,22.954414939880373,621.5775699615479,completed
107.769478,10,2.152559,1.0,True,10,0,0,541.9185800552368,773.8810291290283,42.79051208496094,541.9185800552368,completed
136.599246,10,2.159987,1.0,True,10,0,0,729.7062835693359,828.5784492492676,31.457034492492674,729.7062835693359,completed
825.517842,10,2.167273,1.0,True,10,0,0,517.6395349502563,612.3231706619263,16.51714744567871,517.6395349502563,completed
689.204352,10,2.174755,1.0,True,10,0,0,440.0117645263672,645.2572422027588,22.600281143188475,440.0117645263672,completed
646.086833,10,2.182172,1.0,True,10,0,0,493.8847665786743,600.4942140579224,24.351933574676515,493.8847665786743,completed
45.189494,10,2.189604,1.0,True,10,0,0,589.1883148252964,883.2554443478584,37.235826414823535,589.1883148252964,completed
1087.795201,10,2.197066,1.0,True,10,0,0,396.5785255432129,504.47718620300293,14.216638946533203,396.5785255432129,completed
383.491869,10,2.204374,1.0,True,10,0,0,537.1785545349121,783.8538932800293,28.598085784912108,537.1785545349121,completed
-212.67937,10,2.211818,1.0,True,10,0,0,618.7111320495605,786.238639831543,50.8295093536377,618.7111320495605,completed
409.130501,10,2.219829,1.0,True,10,0,0,495.023962020874,685.2919387817383,31.501699447631836,495.023962020874,completed
634.440542,10,2.226807,1.0,True,10,0,0,565.0942344665527,685.079008102417,19.395800399780274,565.0942344665527,completed
309.061618,10,2.234443,1.0,True,10,0,0,579.202558517456,728.8583927154541,31.583630752563476,579.202558517456,completed
-85.581582,10,2.241824,1.0,True,10,0,0,681.3814849853516,778.1870460510254,45.53734703063965,681.3814849853516,completed
-212.277621,10,2.250468,1.0,True,10,0,0,727.8823833465576,949.2245140075684,41.07006130218506,727.8823833465576,completed
413.307681,10,2.259686,1.0,True,10,0,0,623.8555946350098,631.2938995361328,31.64778366088867,623.8555946350098,completed
350.626036,10,2.267089,1.0,True,10,0,0,508.53764629364014,891.5000419616699,23.93006649017334,508.53764629364014,completed
839.401871,10,2.274902,1.0,True,10,0,0,486.63241481781006,565.9149074554443,19.30561408996582,486.63241481781006,completed
690.157558,10,2.283331,1.0,True,10,0,0,458.45725440979004,622.4167289733887,23.25548439025879,458.45725440979004,completed
694.383303,10,2.291828,1.0,True,10,0,0,489.02799224853516,610.5001411437988,25.282487297058104,489.02799224853516,completed
1174.184398,10,2.300484,1.0,True,10,0,0,308.7961266040802,450.2861924171448,16.761155700683595,308.7961266040802,completed
819.069468,10,2.308626,1.0,True,10,0,0,429.3928098678589,593.8075084686279,21.75532932281494,429.3928098678589,completed
