#{"t_start": 1780521397.174806, "env_id": "None"}
r,l,t,completion_rate,feasible,served_customers,unserved_customers,invalid_actions,makespan,total_distance,average_regret,penalized_makespan,terminal_status
3051.370926,40,3.762508,1.0,True,40,0,0,870.1349569559097,1183.8702099323273,10.741135859489441,870.1349569559097,completed
3575.917932,40,3.814985,1.0,True,40,0,0,920.1573173999786,1142.9856514930725,5.621293258666992,920.1573173999786,completed
1953.106679,40,3.867882,1.0,True,40,0,0,1196.5480089187622,1564.0174522399902,16.169316482543945,1196.5480089187622,completed
1802.352733,40,3.920109,1.0,True,40,0,0,1167.0325360298157,1703.1028671264648,16.050182390213013,1167.0325360298157,completed
297.429252,40,3.97259,1.0,True,40,0,0,1332.7400646209717,1986.315435409546,27.84974663257599,1332.7400646209717,completed
1738.115242,40,4.02474,1.0,True,40,0,0,1238.417623758316,1613.4845929145813,16.30001413822174,1238.417623758316,completed
2869.840173,40,4.076884,1.0,True,40,0,0,1015.7355434894562,1292.1680788993835,10.116670179367066,1015.7355434894562,completed
1456.294205,40,4.12899,1.0,True,40,0,0,1189.199818611145,1770.8542013168335,18.653078532218935,1189.199818611145,completed
2714.927335,40,4.1827,1.0,True,40,0,0,1037.761794090271,1491.9022789001465,10.079038524627686,1037.761794090271,completed
2250.286046,40,4.236494,1.0,True,40,0,0,1097.9963207244873,1502.9254817962646,14.03372664451599,1097.9963207244873,completed
2828.157417,40,4.288613,1.0,True,40,0,0,983.2441654205322,1263.799298286438,11.271460700035096,983.2441654205322,completed
2304.157892,40,4.34077,1.0,True,40,0,0,1113.323567390442,1669.4372854232788,11.893336915969849,1113.323567390442,completed
3425.731795,40,4.392656,1.0,True,40,0,0,963.0698940753937,1192.7025570869446,5.555668199062348,963.0698940753937,completed
2185.771363,40,4.444504,1.0,True,40,0,0,1099.0981845855713,1584.5031290054321,13.710203552246094,1099.0981845855713,completed
2939.517659,40,4.496574,1.0,True,40,0,0,963.7801089286804,1280.6332187652588,10.418971681594849,963.7801089286804,completed
2410.411948,40,4.548645,1.0,True,40,0,0,1047.683454990387,1399.759331703186,13.203033924102783,1047.683454990387,completed
3276.602,40,4.600773,1.0,True,40,0,0,953.9091167449951,1314.8532428741455,5.496424531936645,953.9091167449951,completed
3199.718977,40,4.65315,1.0,True,40,0,0,950.1137212514877,1302.1106469631195,6.973638486862183,950.1137212514877,completed
2904.479249,40,4.705788,1.0,True,40,0,0,971.1274771690369,1368.6677570343018,10.216371655464172,971.1274771690369,completed
2275.916341,40,4.758402,1.0,True,40,0,0,1115.271888256073,1452.3422079086304,14.27930121421814,1115.271888256073,completed
3138.682742,40,4.811143,1.0,True,40,0,0,1003.3924977183342,1365.495078444481,6.777964663505554,1003.3924977183342,completed
2768.407537,40,4.86412,1.0,True,40,0,0,1043.6537592411041,1460.1489253044128,8.865454864501952,1043.6537592411041,completed
475.495508,40,4.91651,1.0,True,40,0,0,1382.5172700881958,2033.3368225097656,25.22904531955719,1382.5172700881958,completed
646.909634,40,4.969041,1.0,True,40,0,0,1307.0783152580261,1879.002831697464,25.774253273010252,1307.0783152580261,completed
2311.695829,40,5.021029,1.0,True,40,0,0,1233.231828212738,1389.4930200576782,14.124034404754639,1233.231828212738,completed
2381.322193,40,5.072993,1.0,True,40,0,0,1113.8761730194092,1535.670000076294,12.138938784599304,1113.8761730194092,completed
3205.488566,40,5.125485,1.0,True,40,0,0,867.9549531936646,1124.385446548462,9.648930883407592,867.9549531936646,completed
2867.477824,40,5.178094,1.0,True,40,0,0,981.1455281972885,1327.1368491649628,11.487304067611694,981.1455281972885,completed
3968.598277,40,5.230867,1.0,True,40,0,0,791.4026679992676,1047.196907043457,2.9955440521240235,791.4026679992676,completed
656.136523,40,5.283477,1.0,True,40,0,0,1337.8915276527405,2010.3310685157776,22.99705481529236,1337.8915276527405,completed
2191.96807,40,5.336481,1.0,True,40,0,0,1145.4249935150146,1648.0183362960815,13.036959552764893,1145.4249935150146,completed
2182.09614,40,5.389021,1.0,True,40,0,0,1111.7149341106415,1514.467525959015,15.874507761001587,1111.7149341106415,completed
2628.306015,40,5.440969,1.0,True,40,0,0,1029.9040310382843,1343.7654814720154,12.320119214057922,1029.9040310382843,completed
1791.316565,40,5.493496,1.0,True,40,0,0,1098.3866934776306,1574.0227251052856,18.165330266952516,1098.3866934776306,completed
3848.842779,40,5.546446,1.0,True,40,0,0,880.0842063426971,1062.9063277244568,3.92387170791626,880.0842063426971,completed
2520.46714,40,5.599375,1.0,True,40,0,0,1151.2479145526886,1318.0188474655151,12.799542236328126,1151.2479145526886,completed
3018.044136,40,5.65179,1.0,True,40,0,0,867.6378259658813,1177.9636707305908,9.695164132118226,867.6378259658813,completed
2211.783986,40,5.704041,1.0,True,40,0,0,1172.0021705627441,1427.2849626541138,15.625015664100648,1172.0021705627441,completed
2790.688719,40,5.756862,1.0,True,40,0,0,1035.2387690544128,1309.2679262161255,11.662166261672974,1035.2387690544128,completed
2465.955522,40,5.809534,1.0,True,40,0,0,1104.5305080413818,1517.9683504104614,11.082012343406678,1104.5305080413818,completed
2702.842353,40,5.862059,1.0,True,40,0,0,1099.2699661254883,1400.6197309494019,10.711424541473388,1099.2699661254883,completed
3346.141589,40,5.91408,1.0,True,40,0,0,899.5959796905518,1229.4021651744843,6.52198052406311,899.5959796905518,completed
2122.702967,40,5.966843,1.0,True,40,0,0,1093.3659763336182,1594.7815017700195,14.087722444534302,1093.3659763336182,completed
3119.036945,40,6.018884,1.0,True,40,0,0,1002.4048314094543,1197.1796531677246,8.720281720161438,1002.4048314094543,completed
1771.851933,40,6.071499,1.0,True,40,0,0,1134.755225777626,1595.0866558551788,16.90874512195587,1134.755225777626,completed
1732.627966,40,6.129216,1.0,True,40,0,0,1135.8857321739197,1697.9668731689453,17.538462924957276,1135.8857321739197,completed
2681.979893,40,6.188151,1.0,True,40,0,0,1120.4905104637146,1548.00950050354,9.098941874504089,1120.4905104637146,completed
2109.972044,40,6.241188,1.0,True,40,0,0,1150.5694200992584,1472.6373562812805,14.559815144538879,1150.5694200992584,completed
3220.553995,40,6.295657,1.0,True,40,0,0,959.6496460437775,1224.920090675354,7.078051471710205,959.6496460437775,completed
2583.797497,40,6.349139,1.0,True,40,0,0,1013.1757936477661,1434.1779079437256,11.758766603469848,1013.1757936477661,completed
1037.413714,40,6.401785,1.0,True,40,0,0,1287.3245182037354,1740.9066677093506,22.627428007125854,1287.3245182037354,completed
2148.032865,40,7.458518,1.0,True,40,0,0,1048.9853954315186,1457.9470796585083,15.985426378250121,1048.9853954315186,completed
1334.667453,40,7.511217,1.0,True,40,0,0,1275.3886539936066,1651.6857631206512,21.790562695264818,1275.3886539936066,completed
892.964022,40,7.565353,1.0,True,40,0,0,1273.7456851005554,1813.2683506011963,23.852417266368867,1273.7456851005554,completed
3278.696632,40,7.618116,1.0,True,40,0,0,921.0999219417572,1157.6282305717468,7.878154516220093,921.0999219417572,completed
1041.131067,40,7.67154,1.0,True,40,0,0,1253.4228541851044,1877.149139881134,21.899389576911926,1253.4228541851044,completed
2993.995855,40,7.724023,1.0,True,40,0,0,1023.9366779327393,1175.1073198318481,10.42530107498169,1023.9366779327393,completed
700.91028,40,7.778992,1.0,True,40,0,0,1300.1459231376648,1892.4707927703857,24.966053676605224,1300.1459231376648,completed
2137.731156,40,7.833623,1.0,True,40,0,0,1135.9210166931152,1618.7570552825928,12.93854341506958,1135.9210166931152,completed
1561.836613,40,7.888777,1.0,True,40,0,0,1265.7860560417175,1682.9437518119812,18.28067033290863,1265.7860560417175,completed
2172.784105,40,7.941489,1.0,True,40,0,0,952.7117629051208,1423.9443073272705,17.49062623977661,952.7117629051208,completed
3459.417298,40,7.99451,1.0,True,40,0,0,869.6475596427917,1104.487536430359,7.673223447799683,869.6475596427917,completed
2582.264014,40,8.047202,1.0,True,40,0,0,961.1533255577087,1341.0841422080994,13.44814293384552,961.1533255577087,completed
3888.701959,40,8.099589,1.0,True,40,0,0,800.1367916464806,963.8206051588058,5.075166249275208,800.1367916464806,completed
2948.837239,40,8.152056,1.0,True,40,0,0,1042.8539595603943,1244.0359163284302,9.900135970115661,1042.8539595603943,completed
2615.218229,40,8.20486,1.0,True,40,0,0,984.2570519447327,1411.0286073684692,11.901200890541077,984.2570519447327,completed
1873.534419,40,8.257044,1.0,True,40,0,0,1099.4665477275848,1641.7043919563293,15.886385262012482,1099.4665477275848,completed
3046.104958,40,8.309996,1.0,True,40,0,0,984.9661092758179,1238.6991033554077,9.191829538345337,984.9661092758179,completed
2029.233119,40,8.364595,1.0,True,40,0,0,1092.9295902252197,1466.0153408050537,16.4049031496048,1092.9295902252197,completed
3127.149199,40,8.417156,1.0,True,40,0,0,975.0601506233215,1243.370488166809,8.188839673995972,975.0601506233215,completed
2511.539456,40,8.469985,1.0,True,40,0,0,1125.865652680397,1579.9526898860931,10.749914920330047,1125.865652680397,completed
3503.252686,40,8.522334,1.0,True,40,0,0,860.2545555233955,1094.9613214731216,7.639214086532593,860.2545555233955,completed
2213.646223,40,8.575747,1.0,True,40,0,0,1156.0541956424713,1483.905315876007,14.005317652225495,1156.0541956424713,completed
2689.22688,40,8.631218,1.0,True,40,0,0,1116.1104247570038,1321.1405005455017,11.848153936862946,1116.1104247570038,completed
2557.883547,40,8.683461,1.0,True,40,0,0,986.07359790802,1354.0920715332031,12.762137699127198,986.07359790802,completed
2108.449893,40,8.735752,1.0,True,40,0,0,1193.536099433899,1579.4572763442993,14.037818038463593,1193.536099433899,completed
2617.973051,40,8.788576,1.0,True,40,0,0,1001.3767715096474,1347.2557545900345,13.240244448184967,1001.3767715096474,completed
1385.726404,40,8.841538,1.0,True,40,0,0,1176.2208721637726,1738.3520169258118,20.70442317724228,1176.2208721637726,completed
927.615825,40,8.893676,1.0,True,40,0,0,1322.550507068634,1752.6528367996216,23.261696875095367,1322.550507068634,completed
1803.981558,40,8.94633,1.0,True,40,0,0,1179.197285413742,1616.265555858612,16.19509949684143,1179.197285413742,completed
2965.743052,40,8.999245,1.0,True,40,0,0,990.1406095027924,1300.0462946891785,9.314020729064941,990.1406095027924,completed
3068.12939,40,9.051491,1.0,True,40,0,0,1055.3343877792358,1427.6492223739624,6.728197908401489,1055.3343877792358,completed
2342.26689,40,9.104401,1.0,True,40,0,0,1073.5631549358368,1610.417739391327,12.526696300506591,1073.5631549358368,completed
1094.27611,40,9.157249,1.0,True,40,0,0,1321.2061376571655,1906.4044170379639,19.699441862106323,1321.2061376571655,completed
1589.966691,40,9.210026,1.0,True,40,0,0,1194.5875179767609,1575.0878510475159,19.633552026748657,1194.5875179767609,completed
2330.399108,40,9.262373,1.0,True,40,0,0,1131.667250752449,1412.6108906269073,14.33410701751709,1131.667250752449,completed
821.141628,40,9.314987,1.0,True,40,0,0,1337.2395944595337,1865.8265590667725,24.176317501068116,1337.2395944595337,completed
1564.622629,40,9.367239,1.0,True,40,0,0,1323.1316612362862,1797.7950593233109,16.54904761314392,1323.1316612362862,completed
2506.50564,40,9.419163,1.0,True,40,0,0,992.9454998970032,1322.1577157974243,14.729419660568237,992.9454998970032,completed
