#{"t_start": 1781050791.058143, "env_id": "None"}
r,l,t,completion_rate,feasible,served_customers,unserved_customers,invalid_actions,makespan,total_distance,average_regret,penalized_makespan,terminal_status
2497.972213,40,3.859148,1.0,True,40,0,0,934.1618829965591,1307.77565741539,15.787217926979064,934.1618829965591,completed
2739.662933,40,3.917189,1.0,True,40,0,0,998.7538121044636,1258.1493535637856,11.4015061378479,998.7538121044636,completed
3166.418731,40,3.975232,1.0,True,40,0,0,973.3296048641205,1298.5983748435974,7.576566171646118,973.3296048641205,completed
1041.206955,40,4.032887,1.0,True,40,0,0,1381.1962122917175,1778.7866969108582,21.980124390125276,1381.1962122917175,completed
2130.954566,40,4.090491,1.0,True,40,0,0,1065.517872095108,1493.2190222740173,15.902422332763672,1065.517872095108,completed
2594.931916,40,4.148617,1.0,True,40,0,0,1145.4215006828308,1549.4096603393555,8.730806970596314,1145.4215006828308,completed
2309.622727,40,4.207861,1.0,True,40,0,0,1087.1155242919922,1501.6957530975342,13.703032875061036,1087.1155242919922,completed
2246.404582,40,4.265688,1.0,True,40,0,0,1209.975359916687,1672.2426376342773,10.914291262626648,1209.975359916687,completed
1439.714433,40,4.350737,1.0,True,40,0,0,1302.9860310554504,1716.9923639297485,19.37252935171127,1302.9860310554504,completed
1102.255519,40,4.408817,1.0,True,40,0,0,1239.1685795783997,1881.559199333191,20.556602668762206,1239.1685795783997,completed
3176.734459,40,4.466182,1.0,True,40,0,0,988.3469622135162,1231.8623123168945,8.25261025428772,988.3469622135162,completed
3286.080645,40,4.52396,1.0,True,40,0,0,982.8736300468445,1230.5441370010376,7.257457828521728,982.8736300468445,completed
2894.180173,40,4.581502,1.0,True,40,0,0,929.0362758636475,1236.5664024353027,10.914687728881836,929.0362758636475,completed
3508.762282,40,4.638155,1.0,True,40,0,0,817.511212348938,1067.5113639831543,7.330856132507324,817.511212348938,completed
1701.075103,40,4.695545,1.0,True,40,0,0,1177.7925119400024,1592.923077583313,18.43792505264282,1177.7925119400024,completed
3225.287042,40,4.752904,1.0,True,40,0,0,963.9911909103394,1340.2969779968262,6.337394595146179,963.9911909103394,completed
1750.931465,40,4.810199,1.0,True,40,0,0,1232.8797614574432,1687.8046243190765,16.096944892406462,1232.8797614574432,completed
642.031334,40,4.867381,1.0,True,40,0,0,1392.5807518959045,1834.7303075790405,26.11521096229553,1392.5807518959045,completed
1091.536897,40,4.925534,1.0,True,40,0,0,1293.6701493263245,1745.4757347106934,20.902971315383912,1293.6701493263245,completed
2027.235785,40,4.983832,1.0,True,40,0,0,1073.9697678089142,1524.932278394699,17.011960601806642,1073.9697678089142,completed
1774.128901,40,5.041257,1.0,True,40,0,0,1074.5683221817017,1551.1625337600708,18.248141479492187,1074.5683221817017,completed
1951.577797,40,5.099394,1.0,True,40,0,0,1036.7342705726624,1581.679111480713,16.51918272972107,1036.7342705726624,completed
1257.360688,40,5.158194,1.0,True,40,0,0,1170.933955669403,1676.6916494369507,22.258976554870607,1170.933955669403,completed
1789.830317,40,5.216066,1.0,True,40,0,0,1098.584370136261,1633.3616542816162,17.366515517234802,1098.584370136261,completed
1112.259403,40,5.273652,1.0,True,40,0,0,1334.1857223510742,1870.8233480453491,20.80404350757599,1334.1857223510742,completed
