#{"t_start": 1781050520.432419, "env_id": "None"}
r,l,t,completion_rate,feasible,served_customers,unserved_customers,invalid_actions,makespan,total_distance,average_regret,penalized_makespan,terminal_status
1096.525781,30,4.302592,1.0,True,30,0,0,1035.5862703323364,1442.9755277633667,19.414156277974445,1035.5862703323364,completed
1235.944277,30,4.33949,1.0,True,30,0,0,955.1170854568481,1320.2681503295898,19.311508433024088,955.1170854568481,completed
2190.10998,30,4.374719,1.0,True,30,0,0,771.8511583805084,1119.3324704170227,12.258560117085775,771.8511583805084,completed
3010.975872,30,4.41545,1.0,True,30,0,0,689.1825218200684,864.7033977508545,4.489014625549316,689.1825218200684,completed
2352.927379,30,4.451714,1.0,True,30,0,0,788.1746802330017,1025.9969959259033,9.842851956685385,788.1746802330017,completed
2503.426112,30,4.489771,1.0,True,30,0,0,760.0627851486206,1025.468635559082,8.875345293680827,760.0627851486206,completed
2228.030459,30,4.525666,1.0,True,30,0,0,800.7217354774475,1011.574517250061,12.480075518290201,800.7217354774475,completed
2582.190506,30,4.570742,1.0,True,30,0,0,735.7370405197144,1053.7054691314697,6.871520900726319,735.7370405197144,completed
1071.153085,30,4.607302,1.0,True,30,0,0,1069.1788392066956,1366.5455179214478,20.485659027099608,1069.1788392066956,completed
2382.758787,30,4.64579,1.0,True,30,0,0,736.218092918396,1014.6307549476624,10.490275446573893,736.218092918396,completed
1657.934546,30,4.681878,1.0,True,30,0,0,952.8173785209656,1385.624976158142,12.769792556762695,952.8173785209656,completed
927.986909,30,4.7201,1.0,True,30,0,0,1046.4083032608032,1635.48970413208,18.16882390975952,1046.4083032608032,completed
2109.1407,30,4.760397,1.0,True,30,0,0,782.460709810257,1076.6273016929626,13.451547368367512,782.460709810257,completed
2228.811523,30,4.809317,1.0,True,30,0,0,792.2565634250641,1042.3673577308655,11.153840764363606,792.2565634250641,completed
2372.055155,30,4.845636,1.0,True,30,0,0,741.2648651599884,985.7665295600891,11.147379048665364,741.2648651599884,completed
2196.244761,30,4.884757,1.0,True,30,0,0,786.3636331558228,1091.233880996704,10.442996501922607,786.3636331558228,completed
2635.578358,30,4.921424,1.0,True,30,0,0,716.4781436920166,950.8342487812042,8.89361802736918,716.4781436920166,completed
2026.820299,30,4.957281,1.0,True,30,0,0,926.9257335662842,1208.5869178771973,10.959644190470378,926.9257335662842,completed
1304.841568,30,4.99612,1.0,True,30,0,0,897.7291221618652,1369.0721063613892,19.09236068725586,897.7291221618652,completed
1588.504854,30,5.031867,1.0,True,30,0,0,976.1683125495911,1278.5415444374084,15.656640994548798,976.1683125495911,completed
2908.882343,30,6.431089,1.0,True,30,0,0,743.0718307495117,863.0080547332764,5.266094970703125,743.0718307495117,completed
880.732682,30,6.466848,1.0,True,30,0,0,959.3626356124878,1447.2245426177979,22.44504566192627,959.3626356124878,completed
2149.145135,30,6.503,1.0,True,30,0,0,836.6597281694412,1130.081197977066,10.846161842346191,836.6597281694412,completed
1347.067488,30,6.53945,1.0,True,30,0,0,990.815806388855,1289.1611938476562,18.922761917114258,990.815806388855,completed
3055.08317,30,6.578367,1.0,True,30,0,0,672.0146660804749,856.6679382324219,4.072888310750326,672.0146660804749,completed
1733.260927,30,6.612166,1.0,True,30,0,0,955.8177061080933,1311.45112991333,13.260870107014973,955.8177061080933,completed
1928.01388,30,6.648526,1.0,True,30,0,0,848.7327466011047,1149.4794607162476,14.05531775156657,848.7327466011047,completed
150.608129,30,6.682782,1.0,True,30,0,0,1104.9925899505615,1632.382646560669,28.92959009806315,1104.9925899505615,completed
2166.242794,30,6.716093,1.0,True,30,0,0,878.0989007949829,1112.4171237945557,10.470650482177735,878.0989007949829,completed
1782.14101,30,6.752365,1.0,True,30,0,0,948.7503623962402,1279.9607124328613,13.094199816385904,948.7503623962402,completed
1340.882119,30,6.786343,1.0,True,30,0,0,808.6449975967407,1224.0477275848389,20.37463970184326,808.6449975967407,completed
1986.4,30,6.825261,1.0,True,30,0,0,882.2732846736908,1244.1624646186829,11.010955301920573,882.2732846736908,completed
2050.334269,30,6.859,1.0,True,30,0,0,773.5127153396606,1118.6793966293335,14.166846084594727,773.5127153396606,completed
1948.060281,30,6.894341,1.0,True,30,0,0,916.0793968439102,1199.3580009937286,12.133304659525553,916.0793968439102,completed
2943.035979,30,6.929989,1.0,True,30,0,0,655.0645704269409,875.052921295166,5.356117757161458,655.0645704269409,completed
2270.524294,30,6.963529,1.0,True,30,0,0,895.565135717392,1098.2356457710266,8.817956908543904,895.565135717392,completed
2524.114703,30,7.002222,1.0,True,30,0,0,846.3778219223022,1057.6022624969482,6.661601924896241,846.3778219223022,completed
2045.25869,30,7.038107,1.0,True,30,0,0,821.095694065094,1113.950650215149,12.612302978833517,821.095694065094,completed
2649.996938,30,7.079139,1.0,True,30,0,0,736.8695983886719,1019.5924978256226,6.772159258524577,736.8695983886719,completed
2256.950955,30,7.113111,1.0,True,30,0,0,725.1321153640747,982.6038284301758,13.285092735290528,725.1321153640747,completed
460.864698,30,7.150296,1.0,True,30,0,0,1092.3626861572266,1574.3387641906738,24.94908415476481,1092.3626861572266,completed
886.385556,30,7.185599,1.0,True,30,0,0,999.2237026691437,1512.5230765342712,20.3384139696757,999.2237026691437,completed
2524.622538,30,7.219541,1.0,True,30,0,0,789.780472278595,965.9171314239502,8.483338896433512,789.780472278595,completed
3316.846013,30,7.254738,1.0,True,30,0,0,652.3166556358337,802.1643667221069,1.3230531692504883,652.3166556358337,completed
953.258873,30,7.289064,1.0,True,30,0,0,981.7337694168091,1432.9326162338257,22.10791645050049,981.7337694168091,completed
843.403867,30,7.334093,1.0,True,30,0,0,978.9764289855957,1530.6471481323242,23.008306884765624,978.9764289855957,completed
632.250729,30,7.368266,1.0,True,30,0,0,1075.6892176866531,1654.6082422733307,22.0377779006958,1075.6892176866531,completed
2734.312449,30,7.404246,1.0,True,30,0,0,709.7811770439148,887.6553907394409,7.223298581441243,709.7811770439148,completed
2744.300021,30,7.438993,1.0,True,30,0,0,760.2471332550049,911.710147857666,6.5278422673543295,760.2471332550049,completed
509.916375,30,7.474498,1.0,True,30,0,0,984.3576068878174,1491.3873414993286,27.149049758911133,984.3576068878174,completed
2519.715244,30,7.516497,1.0,True,30,0,0,811.0973320007324,997.5343437194824,7.772309652964274,811.0973320007324,completed
756.989378,30,7.557027,1.0,True,30,0,0,883.2854378223419,1418.187813282013,25.38387940724691,883.2854378223419,completed
1718.926289,30,7.594558,1.0,True,30,0,0,820.7832026481628,1242.688265323639,15.694111633300782,820.7832026481628,completed
1679.004788,30,7.629028,1.0,True,30,0,0,938.6916015148163,1311.1936392784119,12.67445413271586,938.6916015148163,completed
1533.082795,30,7.665626,1.0,True,30,0,0,904.6461853981018,1242.014461517334,17.131893094380697,904.6461853981018,completed
1817.272932,30,7.700093,1.0,True,30,0,0,889.7923164367676,1185.0302448272705,13.588640149434408,889.7923164367676,completed
753.43342,30,7.736193,1.0,True,30,0,0,1109.57430434227,1683.1540246009827,19.989209508895875,1109.57430434227,completed
1844.651684,30,7.772501,1.0,True,30,0,0,935.1412544250488,1202.5372295379639,13.191210174560547,935.1412544250488,completed
1713.833562,30,7.816823,1.0,True,30,0,0,944.8968307971954,1269.5038647651672,14.046234798431396,944.8968307971954,completed
1896.970727,30,7.851785,1.0,True,30,0,0,910.9515957832336,1212.4947690963745,12.37856782277425,910.9515957832336,completed
2040.262161,30,7.886117,1.0,True,30,0,0,866.527587890625,1102.5051336288452,12.034427324930826,866.527587890625,completed
2112.799884,30,7.921712,1.0,True,30,0,0,809.733332157135,1013.0764141082764,12.616267681121826,809.733332157135,completed
575.579416,30,7.95517,1.0,True,30,0,0,1046.2800378799438,1605.8208293914795,23.754160817464193,1046.2800378799438,completed
1056.727848,30,7.991532,1.0,True,30,0,0,1086.627601146698,1436.3803329467773,18.437953758239747,1086.627601146698,completed
2765.668512,30,8.025703,1.0,True,30,0,0,751.5133218765259,881.508864402771,6.812729072570801,751.5133218765259,completed
1355.051625,30,8.06513,1.0,True,30,0,0,968.8191857337952,1264.6722860336304,18.625289154052734,968.8191857337952,completed
2563.209218,30,8.099,1.0,True,30,0,0,844.1543846130371,1057.0552396774292,6.458956464131673,844.1543846130371,completed
2243.176436,30,8.132682,1.0,True,30,0,0,877.6044598817825,1121.0148165225983,9.452409839630127,877.6044598817825,completed
1516.830897,30,8.169718,1.0,True,30,0,0,972.0000991821289,1189.3625812530518,17.277836736043295,972.0000991821289,completed
1864.206785,30,8.203053,1.0,True,30,0,0,962.2444348335266,1475.6392946243286,7.587388833363851,962.2444348335266,completed
690.883959,30,8.240122,1.0,True,30,0,0,1071.6072783470154,1664.5944509506226,21.751629638671876,1071.6072783470154,completed
1644.28772,30,8.275049,1.0,True,30,0,0,785.3035011291504,1137.4142951965332,19.639574241638183,785.3035011291504,completed
2318.631567,30,8.314542,1.0,True,30,0,0,919.8102269172668,1108.262035369873,7.589900970458984,919.8102269172668,completed
1722.050991,30,8.349114,1.0,True,30,0,0,860.0277118682861,1230.8049545288086,14.63411553700765,860.0277118682861,completed
3241.439167,30,8.38438,1.0,True,30,0,0,719.687958240509,914.1087999343872,0.2704729715983073,719.687958240509,completed
1558.433275,30,8.420475,1.0,True,30,0,0,870.6701374053955,1256.6602029800415,17.19730698267619,870.6701374053955,completed
1812.653704,30,8.454823,1.0,True,30,0,0,929.6872129440308,1342.5336508750916,11.212449200948079,929.6872129440308,completed
2564.548308,30,8.490565,1.0,True,30,0,0,727.2302732467651,1058.5156936645508,6.745771090189616,727.2302732467651,completed
2407.654237,30,8.524788,1.0,True,30,0,0,744.0677285194397,1009.9282464981079,9.666400909423828,744.0677285194397,completed
2366.677617,30,8.562687,1.0,True,30,0,0,768.7743549346924,1005.267297744751,9.77106237411499,768.7743549346924,completed
1623.100514,30,8.597569,1.0,True,30,0,0,945.4501130580902,1289.963559627533,14.76115837097168,945.4501130580902,completed
1780.245062,30,8.630832,1.0,True,30,0,0,867.275888890028,1208.0567879080772,15.258782291412354,867.275888890028,completed
1695.409718,30,8.667062,1.0,True,30,0,0,1010.3916411399841,1288.681146621704,13.763433933258057,1010.3916411399841,completed
1448.84787,30,8.700548,1.0,True,30,0,0,922.4599523544312,1329.5268630981445,16.753276824951172,922.4599523544312,completed
2165.337346,30,8.736619,1.0,True,30,0,0,826.8203973770142,1103.6711330413818,10.325536155700684,826.8203973770142,completed
2140.971872,30,8.773304,1.0,True,30,0,0,836.2215086221695,1199.766910791397,10.542527008056641,836.2215086221695,completed
2026.931018,30,8.812558,1.0,True,30,0,0,843.8181406855583,1143.3290432691574,11.735269165039062,843.8181406855583,completed
1174.235914,30,8.848412,1.0,True,30,0,0,964.0712027549744,1333.766749382019,19.586299006144205,964.0712027549744,completed
1336.463277,30,10.336046,1.0,True,30,0,0,949.230959892273,1324.5687856674194,17.616208044687905,949.230959892273,completed
1787.421122,30,10.373822,1.0,True,30,0,0,933.8996543884277,1337.3178873062134,12.103156820933025,933.8996543884277,completed
2489.184165,30,10.414305,1.0,True,30,0,0,860.6856169700623,1151.7714376449585,5.374264717102051,860.6856169700623,completed
2918.60907,30,10.454596,1.0,True,30,0,0,653.6995017528534,777.5047373771667,6.315266958872477,653.6995017528534,completed
1039.433618,30,10.492832,1.0,True,30,0,0,1051.338496208191,1500.172456741333,19.159559694925942,1051.338496208191,completed
1975.811049,30,10.528847,1.0,True,30,0,0,850.3505568504333,1155.5953788757324,13.130394999186198,850.3505568504333,completed
1922.877175,30,10.569792,1.0,True,30,0,0,892.917590379715,1210.7356250286102,12.576051394144693,892.917590379715,completed
1632.577083,30,10.611712,1.0,True,30,0,0,827.424476146698,1238.1955909729004,17.14921801884969,827.424476146698,completed
1135.515093,30,10.652799,1.0,True,30,0,0,922.9254999160767,1490.1299152374268,19.02644500732422,922.9254999160767,completed
1398.083006,30,10.694306,1.0,True,30,0,0,980.8263368606567,1475.463020324707,15.590197817484539,980.8263368606567,completed
2034.789933,30,10.735288,1.0,True,30,0,0,862.4322710037231,1183.8541297912598,11.925186030069987,862.4322710037231,completed
1305.411839,30,10.772529,1.0,True,30,0,0,1085.2008066177368,1760.2443447113037,10.869981638590495,1085.2008066177368,completed
1742.44527,30,10.814375,1.0,True,30,0,0,916.3092594146729,1203.4094219207764,14.650313504536946,916.3092594146729,completed
1640.058212,30,10.85323,1.0,True,30,0,0,924.732825756073,1252.9583253860474,15.364132245381674,924.732825756073,completed
1989.356098,30,10.897885,1.0,True,30,0,0,839.7034730911255,1163.725082397461,12.862070465087891,839.7034730911255,completed
2332.761006,30,10.934064,1.0,True,30,0,0,763.6553058624268,963.4856028556824,10.736860783894857,763.6553058624268,completed
2085.954624,30,10.969481,1.0,True,30,0,0,867.7348619699478,1249.3816740512848,9.818076960245769,867.7348619699478,completed
2579.437929,30,11.005183,1.0,True,30,0,0,871.9267239570618,971.0418095588684,6.654334100087484,871.9267239570618,completed
1798.970869,30,11.039917,1.0,True,30,0,0,868.4674410820007,1227.1320629119873,15.83505662282308,868.4674410820007,completed
1034.806812,30,11.080021,1.0,True,30,0,0,987.522852897644,1409.9094619750977,22.362984466552735,987.522852897644,completed
1407.338136,30,11.119202,1.0,True,30,0,0,865.3460087776184,1273.7312288284302,19.87249844868978,865.3460087776184,completed
1476.012164,30,11.159116,1.0,True,30,0,0,979.719313621521,1530.2737789154053,11.214251518249512,979.719313621521,completed
2432.251784,30,11.195691,1.0,True,30,0,0,742.4626774787903,973.9441080093384,10.765534845987956,742.4626774787903,completed
1960.616847,30,11.232048,1.0,True,30,0,0,859.7288620471954,1211.6527333259583,11.84546381632487,859.7288620471954,completed
2824.096323,30,11.270714,1.0,True,30,0,0,713.4564945697784,871.7086129188538,5.565838432312011,713.4564945697784,completed
2055.18006,30,11.314373,1.0,True,30,0,0,854.8789483308792,1127.133519411087,11.45076166788737,854.8789483308792,completed
1733.343315,30,11.351236,1.0,True,30,0,0,962.5571103096008,1186.682123184204,15.062868054707845,962.5571103096008,completed
3049.390688,30,11.394455,1.0,True,30,0,0,712.9773473739624,822.4739813804626,4.385025405883789,712.9773473739624,completed
1677.417972,30,11.431824,1.0,True,30,0,0,926.2569913864136,1211.465663909912,14.653593381245932,926.2569913864136,completed
1362.791774,30,11.469463,1.0,True,30,0,0,1044.2781686782837,1501.6667051315308,13.813465817769368,1044.2781686782837,completed
2071.808062,30,11.505198,1.0,True,30,0,0,857.6564259529114,1180.7099423408508,10.580285771687825,857.6564259529114,completed
2025.153748,30,11.540714,1.0,True,30,0,0,868.7799224853516,1228.7706146240234,10.782177035013834,868.7799224853516,completed
1965.508631,30,11.5762,1.0,True,30,0,0,796.7980480194092,1101.992419242859,14.403681310017904,796.7980480194092,completed
2364.546648,30,11.612205,1.0,True,30,0,0,732.499541759491,918.0373287200928,11.768542750676472,732.499541759491,completed
300.532569,30,11.648051,1.0,True,30,0,0,1172.612759590149,1652.1488666534424,26.22560036977132,1172.612759590149,completed
1329.754401,30,11.683386,1.0,True,30,0,0,1027.004281282425,1512.8012261390686,14.749361356099447,1027.004281282425,completed
852.582542,30,11.718866,1.0,True,30,0,0,1067.773621559143,1527.7048254013062,21.604632949829103,1067.773621559143,completed
1819.684096,30,11.754372,1.0,True,30,0,0,980.5064606666565,1213.6191625595093,11.7005158106486,980.5064606666565,completed
420.036215,30,11.78977,1.0,True,30,0,0,1058.5680561065674,1533.6673793792725,26.7131472269694,1058.5680561065674,completed
-652.059214,30,11.82511,1.0,True,30,0,0,1183.7977223396301,1966.1084451675415,34.98435484568278,1183.7977223396301,completed
2197.294775,30,11.86037,1.0,True,30,0,0,914.3041234016418,953.0566244125366,11.262674395243327,914.3041234016418,completed
1818.061841,30,11.896105,1.0,True,30,0,0,866.4048337936401,1171.8091821670532,13.635085964202881,866.4048337936401,completed
1334.802768,30,11.931684,1.0,True,30,0,0,1010.9743428230286,1295.8175196647644,18.386889251073203,1010.9743428230286,completed
-54.915738,30,11.967889,1.0,True,30,0,0,1188.4839692115784,1835.64963722229,29.876845932006837,1188.4839692115784,completed
1040.468626,30,12.00301,1.0,True,30,0,0,1065.1883478164673,1347.138789176941,20.559428278605143,1065.1883478164673,completed
1849.210781,30,12.039085,1.0,True,30,0,0,935.2396984100342,1339.911470413208,11.845713043212891,935.2396984100342,completed
2766.333687,30,12.073914,1.0,True,30,0,0,809.7354416847229,941.1354565620422,4.709600766499837,809.7354416847229,completed
1035.123512,30,12.109794,1.0,True,30,0,0,1066.9246435165405,1461.406771659851,19.786237557729084,1066.9246435165405,completed
1152.287586,30,12.145023,1.0,True,30,0,0,951.6738157272339,1317.5544414520264,21.206637318929037,951.6738157272339,completed
2665.296282,30,12.180717,1.0,True,30,0,0,759.4196017980576,956.5710418224335,6.613730176289876,759.4196017980576,completed
2493.864949,30,12.216391,1.0,True,30,0,0,795.5463392734528,1029.49094247818,7.77278683980306,795.5463392734528,completed
1366.475386,30,12.255669,1.0,True,30,0,0,932.9787571430206,1300.4398257732391,18.97089252471924,932.9787571430206,completed
888.366706,30,12.294229,1.0,True,30,0,0,1033.2981901168823,1483.2464208602905,21.751388613382975,1033.2981901168823,completed
1040.398531,30,12.336456,1.0,True,30,0,0,1038.449993610382,1416.0353345870972,20.398210080464683,1038.449993610382,completed
2665.800028,30,12.374036,1.0,True,30,0,0,751.8983774185181,1050.1955184936523,4.964097913106283,751.8983774185181,completed
1919.62148,30,12.40995,1.0,True,30,0,0,884.9110679626465,1148.5422916412354,13.017255973815917,884.9110679626465,completed
2247.128199,30,12.446625,1.0,True,30,0,0,693.3535847663879,973.9336156845093,11.425544548034669,693.3535847663879,completed
1504.72974,30,12.490219,1.0,True,30,0,0,976.080659866333,1226.3870649337769,16.343268203735352,976.080659866333,completed
2252.38785,30,12.529815,1.0,True,30,0,0,814.3464918136597,1093.979422569275,10.010448169708251,814.3464918136597,completed
2079.670879,30,12.571337,1.0,True,30,0,0,907.5391068458557,1171.9161767959595,10.528297710418702,907.5391068458557,completed
987.570415,30,12.607755,1.0,True,30,0,0,995.5827736854553,1382.5779542922974,21.90406951904297,995.5827736854553,completed
2375.457015,30,12.643419,1.0,True,30,0,0,799.6650538444519,1089.5272884368896,9.854398918151855,799.6650538444519,completed
2095.698758,30,12.678736,1.0,True,30,0,0,753.4102110862732,1106.0769624710083,11.759507608413696,753.4102110862732,completed
2385.967084,30,12.715995,1.0,True,30,0,0,887.8130049705505,1065.5246152877808,7.987800598144531,887.8130049705505,completed
1835.403623,30,12.752148,1.0,True,30,0,0,873.7411823272705,1238.521728515625,13.299629433949788,873.7411823272705,completed
973.260049,30,12.792576,1.0,True,30,0,0,1039.3609056472778,1542.4727458953857,20.440056451161702,1039.3609056472778,completed
2523.286984,30,12.837197,1.0,True,30,0,0,792.178882598877,1015.2231016159058,7.99433790842692,792.178882598877,completed
3246.241769,30,12.873198,1.0,True,30,0,0,708.255527973175,798.0969009399414,2.0149720509847007,708.255527973175,completed
3043.769115,30,14.131202,1.0,True,30,0,0,681.0282864570618,846.689450263977,3.9375919659932452,681.0282864570618,completed
964.339263,30,14.166023,1.0,True,30,0,0,991.1814680099487,1463.0643253326416,22.109684975941978,991.1814680099487,completed
2288.055598,30,14.199521,1.0,True,30,0,0,769.7922315597534,1016.0266027450562,11.707330004374187,769.7922315597534,completed
1583.24181,30,14.233651,1.0,True,30,0,0,914.811891078949,1291.035596370697,15.712198321024577,914.811891078949,completed
1846.181518,30,14.268451,1.0,True,30,0,0,821.9275574684143,1069.7345232963562,16.732566197713215,821.9275574684143,completed
1507.686135,30,14.304759,1.0,True,30,0,0,870.2942564487457,1266.3494951725006,17.86921443939209,870.2942564487457,completed
1860.155749,30,14.342596,1.0,True,30,0,0,898.4489119052887,1314.2951493263245,11.66750399271647,898.4489119052887,completed
586.053078,30,14.376367,1.0,True,30,0,0,1142.0448713302612,1542.0880522727966,23.373719024658204,1142.0448713302612,completed
2028.848245,30,14.409534,1.0,True,30,0,0,868.6501245498657,1145.0883436203003,12.256075032552083,868.6501245498657,completed
1661.394219,30,14.443744,1.0,True,30,0,0,1001.4956846237183,1473.0559816360474,10.622446505228679,1001.4956846237183,completed
2445.00491,30,14.478588,1.0,True,30,0,0,789.1135721206665,971.4566192626953,9.71541109085083,789.1135721206665,completed
2327.222331,30,14.512194,1.0,True,30,0,0,794.7541582584381,1004.1888489723206,9.77195733388265,794.7541582584381,completed
967.161762,30,14.545027,1.0,True,30,0,0,1014.6750245094299,1315.6059608459473,22.86444444656372,1014.6750245094299,completed
2020.394619,30,14.580457,1.0,True,30,0,0,832.0335512161255,1233.3338718414307,11.561966514587402,832.0335512161255,completed
1826.607472,30,14.61527,1.0,True,30,0,0,875.9675059318542,1192.8127250671387,14.261967118581136,875.9675059318542,completed
488.870306,30,14.64937,1.0,True,30,0,0,1063.954068183899,1547.5058097839355,26.508347702026366,1063.954068183899,completed
1515.652436,30,14.683666,1.0,True,30,0,0,927.3350787162781,1350.813229560852,16.45086606343587,927.3350787162781,completed
2114.4091,30,14.718571,1.0,True,30,0,0,885.4835960865021,1361.1812825202942,7.9500221888224285,885.4835960865021,completed
2298.086429,30,14.75286,1.0,True,30,0,0,759.4429178237915,1126.4881887435913,9.201846885681153,759.4429178237915,completed
2427.51763,30,14.787813,1.0,True,30,0,0,810.7009415626526,892.9929056167603,10.81282680829366,810.7009415626526,completed
1819.936576,30,14.820977,1.0,True,30,0,0,1005.333484172821,1379.1640672683716,10.4963809967041,1005.333484172821,completed
2227.433171,30,14.854277,1.0,True,30,0,0,848.2590646743774,1085.9032573699951,9.818630123138428,848.2590646743774,completed
649.543168,30,14.888683,1.0,True,30,0,0,1095.9153861999512,1563.3081016540527,23.22114480336507,1095.9153861999512,completed
1153.385711,30,14.922745,1.0,True,30,0,0,970.9402589797974,1414.4267559051514,19.636345036824544,970.9402589797974,completed
