#{"t_start": 1781050520.4297862, "env_id": "None"}
r,l,t,completion_rate,feasible,served_customers,unserved_customers,invalid_actions,makespan,total_distance,average_regret,penalized_makespan,terminal_status
3074.330617,30,2.508573,1.0,True,30,0,0,658.7151935100555,832.0690236091614,3.9194056828816732,658.7151935100555,completed
291.498218,30,2.543746,1.0,True,30,0,0,1041.6600518226624,1570.2829065322876,29.186575889587402,1041.6600518226624,completed
1995.774146,30,2.579177,1.0,True,30,0,0,785.747695684433,1096.246642589569,13.698432159423827,785.747695684433,completed
597.186636,30,2.615479,1.0,True,30,0,0,1084.6016018390656,1593.01274061203,24.91230646769206,1084.6016018390656,completed
3047.891898,30,2.651637,1.0,True,30,0,0,651.759407043457,781.1605195999146,4.946264775594075,651.759407043457,completed
2582.732805,30,2.687435,1.0,True,30,0,0,710.1334750652313,882.1549582481384,9.43027760187785,710.1334750652313,completed
971.127603,30,2.730792,1.0,True,30,0,0,1030.5000824928284,1353.621220588684,23.60981674194336,1030.5000824928284,completed
1655.659865,30,2.769271,1.0,True,30,0,0,930.9831908047199,1288.7351251244545,14.802359708150227,930.9831908047199,completed
3199.987233,30,2.817627,1.0,True,30,0,0,692.1074595451355,828.5313386917114,1.972730318705241,692.1074595451355,completed
2095.936991,30,2.860086,1.0,True,30,0,0,756.4609663486481,1079.1766610145569,13.468201700846354,756.4609663486481,completed
1365.248929,30,2.897932,1.0,True,30,0,0,956.3546550273895,1315.8319087028503,17.642052968343098,956.3546550273895,completed
2125.826312,30,2.933162,1.0,True,30,0,0,883.7712917327881,1096.05495262146,10.97084108988444,883.7712917327881,completed
2035.478513,30,2.970903,1.0,True,30,0,0,840.7212750911713,1104.4942688941956,13.16908377011617,840.7212750911713,completed
1563.038686,30,3.007464,1.0,True,30,0,0,933.8718507289886,1417.4045948982239,13.54155248006185,933.8718507289886,completed
2828.217151,30,3.043444,1.0,True,30,0,0,628.7373628616333,914.2698278427124,6.39739367167155,628.7373628616333,completed
483.934206,30,3.07872,1.0,True,30,0,0,1149.954788684845,1607.304765701294,25.050961303710938,1149.954788684845,completed
1641.282867,30,3.114118,1.0,True,30,0,0,1023.862847328186,1351.9640789031982,13.787315622965496,1023.862847328186,completed
2912.019699,30,3.149082,1.0,True,30,0,0,741.037832736969,940.6771402359009,4.226879119873047,741.037832736969,completed
2495.182688,30,3.184635,1.0,True,30,0,0,795.9999696016312,951.5130751132965,10.425882466634114,795.9999696016312,completed
3422.412031,30,3.218975,1.0,True,30,0,0,667.1169629096985,815.7434463500977,0.0,667.1169629096985,completed
1594.674539,30,3.253967,1.0,True,30,0,0,776.0373966693878,1223.0447850227356,17.739229329427083,776.0373966693878,completed
1324.910674,30,3.289922,1.0,True,30,0,0,952.6308376789093,1397.9188618659973,17.26333459218343,952.6308376789093,completed
1772.546849,30,3.325647,1.0,True,30,0,0,964.3516798019409,1308.2624082565308,12.162558237711588,964.3516798019409,completed
1043.123667,30,3.360741,1.0,True,30,0,0,1025.674105167389,1430.909662246704,21.874520683288573,1025.674105167389,completed
623.04871,30,3.396416,1.0,True,30,0,0,978.061297416687,1471.1229305267334,26.531321461995443,978.061297416687,completed
